EduCat,USRCat,AgeCat,IncCat,MarCat,RaceCat,GenderCat,1,2,3,4,5,6,n
3,2,3,5,5,2,2,0,0,2,0,0,0,2
3,2,3,5,5,3,1,0,0,1,0,0,0,1
3,2,3,5,5,3,2,0,0,0,1,0,0,1
3,2,3,6,1,1,2,0,0,0,0,1,0,1
3,2,3,6,1,2,1,0,1,0,6,2,0,9
3,2,3,6,1,2,2,1,2,1,3,2,0,9
3,2,3,6,1,3,2,0,0,0,0,0,2,2
3,2,3,6,2,2,2,1,0,0,0,0,0,1
3,2,3,6,3,2,2,0,1,0,0,1,0,2
3,2,3,6,4,2,2,0,0,1,0,0,0,1
3,2,3,6,5,2,1,0,3,2,3,1,0,9
3,2,3,6,5,2,2,2,0,0,1,0,1,4
3,2,3,6,5,3,2,0,1,1,1,0,0,3
3,2,3,6,5,5,1,0,1,1,0,0,0,2
3,2,4,1,1,1,1,0,0,1,0,0,0,1
3,2,4,1,1,2,1,0,0,0,1,2,1,4
3,2,4,1,1,2,2,0,1,1,0,0,1,3
3,2,4,1,1,3,2,0,1,0,0,0,0,1
3,2,4,1,2,1,2,0,0,0,0,0,1,1
3,2,4,1,2,2,2,0,2,3,0,1,0,6
3,2,4,1,2,3,2,0,2,0,0,0,0,2
3,2,4,1,2,4,2,0,0,0,0,0,1,1
3,2,4,1,3,1,2,1,0,0,0,0,0,1
3,2,4,1,3,2,1,0,1,2,1,1,0,5
3,2,4,1,3,2,2,1,1,5,1,0,1,9
3,2,4,1,3,3,1,0,0,2,0,0,0,2
3,2,4,1,3,3,2,1,2,1,0,1,0,5
3,2,4,1,3,4,1,0,1,0,0,0,0,1
3,2,4,1,3,4,2,0,1,1,0,0,0,2
3,2,4,1,4,3,2,0,0,0,0,1,0,1
3,2,4,1,5,1,1,0,0,1,1,0,0,2
3,2,4,1,5,1,2,2,0,0,0,0,0,2
3,2,4,1,5,2,1,0,3,1,0,0,1,5
3,2,4,1,5,2,2,1,0,2,1,0,0,4
3,2,4,1,5,3,1,0,3,2,1,0,0,6
3,2,4,1,5,3,2,0,2,1,0,0,0,3
3,2,4,1,5,4,1,0,1,0,0,0,0,1
3,2,4,1,5,4,2,0,0,0,1,1,0,2
3,2,4,2,1,1,1,0,0,2,0,0,0,2
3,2,4,2,1,1,2,0,0,1,1,0,0,2
3,2,4,2,1,2,1,1,1,9,11,6,2,30
3,2,4,2,1,2,2,1,3,10,8,3,1,26
3,2,4,2,1,3,1,0,2,0,0,0,0,2
3,2,4,2,1,3,2,0,2,3,0,0,1,6
3,2,4,2,1,4,1,0,0,1,1,0,0,2
3,2,4,2,1,4,2,0,1,1,0,1,0,3
3,2,4,2,2,1,2,0,0,0,2,0,0,2
3,2,4,2,2,2,1,0,1,4,0,0,0,5
3,2,4,2,2,2,2,0,1,7,2,0,1,11
3,2,4,2,2,4,2,0,0,0,1,0,0,1
3,2,4,2,3,2,1,1,1,7,5,1,0,15
3,2,4,2,3,2,2,1,6,6,5,1,0,19
3,2,4,2,3,3,1,0,1,1,0,0,0,2
3,2,4,2,3,3,2,0,0,4,1,0,1,6
3,2,4,2,3,4,1,0,0,1,0,0,0,1
3,2,4,2,3,4,2,0,0,1,1,0,0,2
3,2,4,2,4,2,2,0,0,3,0,0,0,3
3,2,4,2,4,4,1,0,0,0,0,1,0,1
3,2,4,2,5,1,1,0,1,0,1,1,0,3
3,2,4,2,5,2,1,0,1,2,3,2,2,10
3,2,4,2,5,2,2,0,1,4,1,0,0,6
3,2,4,2,5,3,1,0,0,0,0,0,1,1
3,2,4,2,5,3,2,1,0,2,0,0,0,3
3,2,4,2,5,4,1,0,1,0,0,0,0,1
3,2,4,2,5,4,2,0,0,0,0,0,1,1
3,2,4,3,1,1,1,0,0,2,3,0,0,5
3,2,4,3,1,1,2,1,0,1,0,1,0,3
3,2,4,3,1,2,1,0,5,9,19,3,0,36
3,2,4,3,1,2,2,0,3,21,12,4,0,40
3,2,4,3,1,3,1,0,2,2,0,0,0,4
3,2,4,3,1,3,2,0,0,2,0,0,0,2
3,2,4,3,1,4,1,0,1,0,1,1,0,3
3,2,4,3,1,4,2,0,0,0,1,0,0,1
3,2,4,3,2,2,1,0,0,0,0,1,0,1
3,2,4,3,2,2,2,0,0,2,1,0,0,3
3,2,4,3,2,4,2,0,0,1,0,0,0,1
3,2,4,3,3,1,2,0,0,1,0,0,0,1
3,2,4,3,3,2,1,1,1,5,1,0,0,8
3,2,4,3,3,2,2,0,1,4,2,1,0,8
3,2,4,3,3,3,2,0,0,1,3,0,0,4
3,2,4,3,3,4,1,0,0,1,0,0,0,1
3,2,4,3,3,5,2,0,0,1,0,0,0,1
3,2,4,3,4,3,2,0,0,0,1,0,0,1
3,2,4,3,5,2,1,1,2,5,1,1,0,10
3,2,4,3,5,2,2,2,0,2,1,0,0,5
3,2,4,3,5,3,1,1,0,1,0,0,0,2
3,2,4,3,5,3,2,0,0,1,0,0,0,1
3,2,4,3,5,4,2,0,0,1,0,0,0,1
3,2,4,4,1,1,1,0,0,1,2,0,0,3
3,2,4,4,1,2,1,2,5,10,12,1,0,30
3,2,4,4,1,2,2,0,3,9,2,2,2,18
3,2,4,4,1,3,1,1,0,5,0,0,0,6
3,2,4,4,1,3,2,0,0,3,0,0,0,3
3,2,4,4,1,4,1,1,0,0,1,0,0,2
3,2,4,4,1,5,1,0,1,0,0,0,0,1
3,2,4,4,1,5,2,0,1,0,0,0,0,1
3,2,4,4,2,1,2,0,0,1,0,0,0,1
3,2,4,4,2,2,2,0,0,0,1,0,0,1
3,2,4,4,3,1,1,0,0,1,0,0,0,1
3,2,4,4,3,2,1,0,1,0,3,0,0,4
3,2,4,4,3,2,2,0,0,0,1,1,0,2
3,2,4,4,5,2,1,1,2,0,2,1,0,6
3,2,4,4,5,2,2,0,1,0,1,0,0,2
3,2,4,4,5,3,1,0,1,0,0,0,0,1
3,2,4,5,1,1,1,0,1,1,3,0,0,5
3,2,4,5,1,1,2,1,0,1,0,0,0,2
3,2,4,5,1,2,1,0,5,10,13,3,0,31
3,2,4,5,1,2,2,2,5,12,7,3,0,29
3,2,4,5,1,3,1,0,3,1,0,0,0,4
3,2,4,5,1,3,2,0,0,2,0,0,0,2
3,2,4,5,1,4,1,0,1,2,2,0,0,5
3,2,4,5,1,4,2,0,1,1,3,1,0,6
3,2,4,5,2,2,1,0,0,1,0,0,0,1
3,2,4,5,3,2,1,0,0,1,2,0,0,3
3,2,4,5,3,2,2,0,0,2,1,0,0,3
3,2,4,5,3,3,1,0,0,2,0,0,0,2
3,2,4,5,3,3,2,0,0,1,0,0,0,1
3,2,4,5,4,2,1,0,0,1,1,0,0,2
3,2,4,5,5,1,2,0,0,1,0,0,0,1
3,2,4,5,5,2,1,0,0,2,0,0,0,2
3,2,4,5,5,2,2,1,0,1,0,0,0,2
3,2,4,5,5,4,2,0,0,0,2,0,0,2
3,2,4,6,1,1,1,0,0,2,2,0,0,4
3,2,4,6,1,1,2,0,0,1,0,0,0,1
3,2,4,6,1,2,1,0,2,6,6,2,0,16
3,2,4,6,1,2,2,0,1,5,7,1,0,14
3,2,4,6,1,3,1,0,1,2,0,1,0,4
3,2,4,6,1,4,1,0,0,1,0,1,0,2
3,2,4,6,1,4,2,0,0,0,0,1,0,1
3,2,4,6,2,1,2,0,0,0,1,0,1,2
3,2,4,6,2,2,2,1,2,1,1,0,0,5
3,2,4,6,2,3,2,0,0,0,0,1,0,1
3,2,4,6,3,2,1,0,0,3,0,0,0,3
3,2,4,6,3,2,2,2,1,5,0,1,0,9
3,2,4,6,3,3,1,0,1,1,0,0,0,2
3,2,4,6,3,3,2,0,0,1,1,0,0,2
3,2,4,6,4,4,2,0,0,1,0,0,0,1
3,2,4,6,5,2,1,0,1,3,2,0,0,6
3,2,4,6,5,2,2,0,0,1,1,0,1,3
3,2,4,6,5,3,1,0,1,0,0,0,0,1
3,2,4,6,5,3,2,0,1,0,0,0,0,1
3,2,5,1,1,1,1,0,0,0,1,0,0,1
3,2,5,1,1,2,1,0,0,1,0,0,0,1
3,2,5,1,1,2,2,0,0,0,0,0,1,1
3,2,5,1,2,2,2,1,0,3,0,1,0,5
3,2,5,1,2,3,2,0,0,1,0,0,0,1
3,2,5,1,3,2,1,0,2,1,1,0,0,4
3,2,5,1,3,2,2,2,3,5,2,0,0,12
3,2,5,1,3,3,2,0,0,2,0,0,0,2
3,2,5,1,3,4,2,0,1,0,0,0,0,1
3,2,5,1,4,2,2,1,0,0,0,0,0,1
3,2,5,1,5,2,2,0,0,2,0,0,0,2
3,2,5,1,5,3,2,0,1,0,0,0,1,2
3,2,5,2,1,1,2,0,0,1,0,0,0,1
3,2,5,2,1,2,1,0,3,11,21,4,0,39
3,2,5,2,1,2,2,3,7,9,14,2,0,35
3,2,5,2,1,3,1,0,0,3,0,0,0,3
3,2,5,2,1,3,2,0,0,0,1,0,1,2
3,2,5,2,1,4,1,0,0,0,2,0,0,2
3,2,5,2,1,4,2,1,0,0,0,0,0,1
3,2,5,2,2,1,2,0,0,1,0,0,1,2
3,2,5,2,2,2,1,0,0,4,2,0,0,6
3,2,5,2,2,2,2,1,4,5,4,2,1,17
3,2,5,2,2,3,1,0,1,0,1,0,0,2
3,2,5,2,2,3,2,0,2,0,0,0,0,2
3,2,5,2,2,4,2,0,0,0,1,0,0,1
3,2,5,2,3,2,1,0,0,1,2,0,0,3
3,2,5,2,3,2,2,3,6,3,0,3,1,16
3,2,5,2,3,3,1,0,0,3,0,1,0,4
3,2,5,2,3,3,2,1,1,4,1,1,0,8
3,2,5,2,4,1,1,0,0,1,0,0,0,1
3,2,5,2,4,3,1,0,0,1,0,0,0,1
3,2,5,2,5,1,1,0,0,0,0,1,0,1
3,2,5,2,5,1,2,0,1,0,0,0,0,1
3,2,5,2,5,2,1,0,0,4,0,0,0,4
3,2,5,2,5,2,2,1,1,5,1,1,0,9
3,2,5,2,5,3,1,0,1,0,0,0,0,1
3,2,5,2,5,3,2,0,0,1,1,0,0,2
3,2,5,3,1,1,1,0,0,1,1,0,0,2
3,2,5,3,1,1,2,0,0,1,0,0,0,1
3,2,5,3,1,2,1,2,3,19,12,5,1,42
3,2,5,3,1,2,2,3,5,13,7,3,1,32
3,2,5,3,1,3,1,2,1,2,0,0,0,5
3,2,5,3,1,3,2,1,0,0,0,0,0,1
3,2,5,3,1,4,1,0,0,0,1,0,0,1
3,2,5,3,2,1,2,0,1,0,0,0,0,1
3,2,5,3,2,2,1,0,0,2,4,2,0,8
3,2,5,3,2,2,2,0,0,2,1,1,0,4
3,2,5,3,2,3,1,0,0,1,0,0,0,1
3,2,5,3,2,3,2,0,1,1,0,0,0,2
3,2,5,3,3,1,2,1,0,0,0,0,0,1
3,2,5,3,3,2,1,1,0,2,2,0,0,5
3,2,5,3,3,2,2,1,2,1,2,1,0,7
3,2,5,3,3,3,2,0,3,1,0,0,0,4
3,2,5,3,3,4,2,0,1,0,0,0,0,1
3,2,5,3,4,2,2,0,1,0,0,0,0,1
3,2,5,3,5,1,1,0,0,1,0,0,0,1
3,2,5,3,5,2,1,1,0,2,1,0,0,4
3,2,5,3,5,2,2,0,0,2,1,0,0,3
3,2,5,3,5,3,1,0,0,0,0,1,0,1
3,2,5,3,5,3,2,0,2,0,0,0,0,2
3,2,5,4,1,1,1,0,0,0,0,0,1,1
3,2,5,4,1,2,1,1,5,3,6,1,0,16
3,2,5,4,1,2,2,0,0,4,4,0,0,8
3,2,5,4,1,3,1,0,1,1,0,0,0,2
3,2,5,4,1,3,2,0,1,0,0,0,0,1
3,2,5,4,1,4,1,0,0,1,0,0,0,1
3,2,5,4,2,2,1,0,0,0,0,1,0,1
3,2,5,4,2,2,2,0,1,0,0,0,0,1
3,2,5,4,3,2,2,0,0,1,0,0,0,1
3,2,5,4,4,2,1,0,0,1,1,0,0,2
3,2,5,5,1,1,2,0,0,0,1,0,0,1
3,2,5,5,1,2,1,0,4,9,15,2,0,30
3,2,5,5,1,2,2,2,5,4,8,0,1,20
3,2,5,5,1,3,1,0,1,1,0,0,0,2
3,2,5,5,1,3,2,0,1,0,0,0,0,1
3,2,5,5,1,4,1,1,0,0,2,0,0,3
3,2,5,5,1,4,2,0,1,0,1,0,0,2
3,2,5,5,2,2,2,0,1,2,0,0,0,3
3,2,5,5,2,3,2,0,0,1,0,0,0,1
3,2,5,5,2,4,2,0,0,0,1,0,0,1
3,2,5,5,3,2,1,0,1,0,0,0,0,1
3,2,5,5,3,3,2,0,0,1,0,0,0,1
3,2,5,5,5,3,1,0,0,1,0,0,0,1
3,2,5,6,1,1,1,0,0,0,0,1,0,1
3,2,5,6,1,1,2,0,0,0,1,0,0,1
3,2,5,6,1,2,1,1,0,6,11,5,1,24
3,2,5,6,1,2,2,1,4,5,3,3,0,16
3,2,5,6,1,3,1,0,0,0,0,0,2,2
3,2,5,6,1,3,2,0,2,0,0,1,0,3
3,2,5,6,1,4,1,0,0,0,2,1,0,3
3,2,5,6,1,4,2,0,0,1,0,0,0,1
3,2,5,6,2,1,2,0,0,0,0,1,0,1
3,2,5,6,2,2,1,0,0,2,2,0,0,4
3,2,5,6,2,2,2,0,2,9,3,0,0,14
3,2,5,6,3,2,1,0,0,1,2,0,0,3
3,2,5,6,3,2,2,1,1,2,0,0,0,4
3,2,5,6,3,3,1,0,0,1,0,0,0,1
3,2,5,6,3,3,2,0,0,0,2,0,0,2
3,2,5,6,3,4,1,0,0,1,0,0,0,1
3,2,5,6,5,1,2,0,0,0,1,0,0,1
3,2,5,6,5,2,1,0,0,1,0,0,0,1
3,2,5,6,5,3,1,1,0,0,0,0,0,1
3,2,5,6,5,3,2,0,1,1,0,0,0,2
3,3,1,1,5,2,1,0,1,0,0,0,0,1
3,3,1,1,5,3,2,0,0,1,0,0,0,1
3,3,1,2,1,2,2,0,1,0,1,0,0,2
3,3,1,2,5,2,1,0,0,0,1,1,0,2
3,3,1,2,5,2,2,0,1,0,0,0,0,1
3,3,1,2,5,3,2,0,1,0,0,0,0,1
3,3,1,3,1,2,2,0,1,0,0,0,0,1
3,3,1,4,5,2,2,0,0,0,1,0,0,1
3,3,1,5,5,2,1,1,0,0,0,0,0,1
3,3,1,6,5,2,2,0,1,0,0,0,0,1
3,3,2,1,1,2,2,1,0,0,2,0,0,3
3,3,2,1,3,2,2,0,1,1,0,0,0,2
3,3,2,1,5,2,2,2,0,1,0,0,0,3
3,3,2,1,5,3,1,1,0,0,0,0,0,1
3,3,2,2,1,2,1,1,0,1,0,1,0,3
3,3,2,2,1,2,2,0,1,1,2,1,0,5
3,3,2,2,3,2,2,0,0,1,0,1,0,2
3,3,2,2,5,1,2,0,0,1,0,0,0,1
3,3,2,2,5,2,2,1,0,2,0,0,0,3
3,3,2,2,5,3,1,0,0,0,1,0,0,1
3,3,2,3,1,2,1,0,0,2,1,0,0,3
3,3,2,3,1,2,2,1,1,3,1,1,1,8
3,3,2,3,5,2,1,0,0,2,0,1,0,3
3,3,2,4,1,2,1,0,0,0,0,1,0,1
3,3,2,4,1,2,2,0,0,1,0,0,0,1
3,3,2,5,1,1,1,0,0,0,0,1,0,1
3,3,2,5,1,2,1,0,0,0,1,1,0,2
3,3,2,5,1,3,2,1,0,0,0,0,0,1
3,3,2,5,5,2,2,1,0,0,0,0,0,1
3,3,2,6,3,2,2,0,0,1,0,0,0,1
3,3,2,6,4,2,2,1,0,0,0,0,0,1
3,3,2,6,5,2,1,0,0,1,1,2,0,4
3,3,2,6,5,2,2,0,1,0,0,0,0,1
3,3,3,1,1,2,1,0,0,2,0,1,0,3
3,3,3,1,1,2,2,0,0,0,1,0,0,1
3,3,3,1,1,3,2,0,1,0,0,0,0,1
3,3,3,1,3,2,1,0,1,0,0,0,0,1
3,3,3,1,3,2,2,0,1,1,2,0,1,5
3,3,3,1,5,2,2,0,1,1,0,0,0,2
3,3,3,2,1,1,2,0,0,0,1,0,0,1
3,3,3,2,1,2,1,0,0,2,1,1,0,4
3,3,3,2,1,2,2,1,2,4,2,1,0,10
3,3,3,2,1,3,2,0,0,1,0,0,0,1
3,3,3,2,1,4,1,0,0,0,0,1,0,1
3,3,3,2,1,4,2,0,0,1,0,0,0,1
3,3,3,2,3,1,1,0,0,0,1,0,0,1
3,3,3,2,3,2,1,1,0,0,0,1,0,2
3,3,3,2,3,2,2,0,0,2,0,0,0,2
3,3,3,2,4,3,2,0,0,0,1,0,0,1
3,3,3,2,5,1,1,0,0,0,0,1,0,1
3,3,3,2,5,2,1,0,2,2,0,0,0,4
3,3,3,2,5,4,2,0,1,0,0,0,0,1
3,3,3,3,1,1,2,0,0,0,0,1,0,1
3,3,3,3,1,2,1,0,1,4,4,4,0,13
3,3,3,3,1,2,2,0,1,1,2,4,0,8
3,3,3,3,1,3,2,0,1,1,0,0,0,2
3,3,3,3,1,4,1,0,0,0,1,0,0,1
3,3,3,3,5,2,2,1,1,0,0,1,0,3
3,3,3,4,1,2,1,0,1,2,2,2,0,7
3,3,3,4,1,2,2,0,0,0,1,1,0,2
3,3,3,4,1,3,2,1,0,0,0,0,0,1
3,3,3,4,5,1,1,0,0,0,1,0,0,1
3,3,3,5,1,1,1,1,0,0,0,1,0,2
3,3,3,5,1,2,1,0,2,0,1,2,0,5
3,3,3,5,1,2,2,0,0,3,2,1,0,6
3,3,3,5,1,4,1,0,0,0,1,0,0,1
3,3,3,5,3,2,1,0,0,0,1,0,0,1
3,3,3,5,5,2,1,0,1,0,0,0,0,1
3,3,3,6,1,1,1,0,1,0,0,2,0,3
3,3,3,6,1,2,1,0,1,1,0,1,0,3
3,3,3,6,1,2,2,0,0,0,1,2,0,3
3,3,3,6,5,2,1,0,0,1,0,0,0,1
3,3,4,1,1,2,1,0,0,1,0,0,0,1
3,3,4,1,1,2,2,0,1,1,0,0,1,3
3,3,4,1,1,3,2,0,0,1,0,0,0,1
3,3,4,1,2,2,2,0,1,0,1,0,0,2
3,3,4,1,2,3,2,0,0,1,0,0,0,1
3,3,4,1,3,1,1,0,0,0,1,0,0,1
3,3,4,1,3,1,2,1,0,0,0,0,0,1
3,3,4,1,3,2,2,1,1,0,0,1,0,3
3,3,4,1,3,3,2,0,0,1,0,0,0,1
3,3,4,1,4,2,2,0,0,0,1,0,0,1
3,3,4,1,5,2,1,0,0,1,2,1,0,4
3,3,4,1,5,2,2,0,0,2,0,0,0,2
3,3,4,2,1,1,1,0,0,0,1,0,0,1
3,3,4,2,1,1,2,0,0,1,0,0,0,1
3,3,4,2,1,2,1,0,0,3,3,0,0,6
3,3,4,2,1,2,2,0,1,4,5,2,1,13
3,3,4,2,2,1,2,0,0,0,1,0,0,1
3,3,4,2,2,2,2,0,0,1,0,0,0,1
3,3,4,2,2,3,2,0,0,1,0,0,0,1
3,3,4,2,3,2,1,0,1,2,0,0,0,3
3,3,4,2,3,2,2,0,2,2,0,0,1,5
3,3,4,2,3,3,1,0,0,1,0,0,0,1
3,3,4,2,3,3,2,0,1,0,0,0,0,1
3,3,4,2,4,2,1,0,0,1,0,1,0,2
3,3,4,2,5,2,1,0,1,0,0,1,1,3
3,3,4,2,5,2,2,0,2,0,1,0,1,4
3,3,4,2,5,3,1,0,1,1,0,0,0,2
3,3,4,3,1,1,1,0,0,0,1,0,0,1
3,3,4,3,1,2,1,0,0,5,1,3,0,9
3,3,4,3,1,2,2,2,2,10,5,3,0,22
3,3,4,3,1,3,2,0,0,1,0,0,0,1
3,3,4,3,3,2,1,0,0,0,2,0,0,2
3,3,4,3,3,2,2,0,0,0,1,0,0,1
3,3,4,3,3,3,2,0,0,1,0,0,0,1
3,3,4,3,4,2,1,0,0,0,1,0,0,1
3,3,4,3,5,1,1,0,0,0,0,1,0,1
3,3,4,3,5,2,1,0,0,4,0,0,0,4
3,3,4,3,5,3,1,0,0,2,0,0,0,2
3,3,4,3,5,3,2,0,0,0,0,0,1,1
3,3,4,4,1,1,2,0,0,0,1,0,0,1
3,3,4,4,1,2,1,0,1,3,1,0,0,5
3,3,4,4,1,2,2,0,1,1,0,0,2,4
3,3,4,4,1,4,2,0,0,1,0,0,0,1
3,3,4,4,3,2,1,0,0,0,1,0,0,1
3,3,4,4,5,2,1,0,0,1,1,0,0,2
3,3,4,4,5,2,2,0,0,0,1,0,0,1
3,3,4,5,1,1,1,0,0,1,0,0,0,1
3,3,4,5,1,2,1,1,3,3,2,3,0,12
3,3,4,5,1,2,2,1,1,2,1,1,0,6
3,3,4,5,2,2,1,0,0,1,0,0,0,1
3,3,4,5,3,2,1,0,0,1,0,0,0,1
3,3,4,6,1,1,1,0,0,0,2,0,0,2
3,3,4,6,1,1,2,0,0,0,1,0,0,1
3,3,4,6,1,2,1,0,0,1,1,1,0,3
3,3,4,6,1,2,2,2,2,3,2,1,0,10
3,3,4,6,1,3,2,0,1,0,0,0,0,1
3,3,4,6,2,2,1,0,0,0,0,0,1,1
3,3,4,6,2,2,2,0,0,1,0,0,0,1
3,3,4,6,3,2,1,0,0,0,0,1,0,1
3,3,4,6,3,2,2,0,1,0,1,0,0,2
3,3,4,6,5,2,1,0,0,0,1,1,0,2
3,3,5,1,2,1,2,0,0,1,0,0,0,1
3,3,5,1,2,2,2,0,0,0,1,0,0,1
3,3,5,1,3,2,1,0,1,0,1,0,0,2
3,3,5,1,3,2,2,0,0,1,0,0,0,1
3,3,5,1,5,1,1,0,0,1,0,0,0,1
3,3,5,1,5,2,1,0,1,0,0,0,0,1
3,3,5,1,5,3,1,0,1,0,0,0,0,1
3,3,5,2,1,2,1,0,1,5,6,3,0,15
3,3,5,2,1,2,2,0,0,5,5,1,0,11
3,3,5,2,1,3,2,0,1,1,1,0,0,3
3,3,5,2,2,2,1,0,0,1,2,0,0,3
3,3,5,2,2,2,2,0,1,0,1,1,0,3
3,3,5,2,3,1,1,0,0,1,0,0,0,1
3,3,5,2,3,2,1,0,1,1,1,0,0,3
3,3,5,2,3,2,2,0,2,1,0,1,0,4
3,3,5,2,4,2,1,0,0,1,0,0,0,1
3,3,5,2,4,2,2,0,0,1,0,0,0,1
3,3,5,2,5,2,1,1,0,1,0,0,0,2
3,3,5,2,5,2,2,0,0,1,0,0,0,1
3,3,5,2,5,3,1,0,0,1,0,0,0,1
3,3,5,3,1,1,1,0,0,1,0,0,0,1
3,3,5,3,1,2,1,0,1,6,4,2,0,13
3,3,5,3,1,2,2,0,1,3,6,0,1,11
3,3,5,3,2,2,1,0,0,0,1,0,0,1
3,3,5,3,2,2,2,0,0,0,0,1,0,1
3,3,5,3,3,2,1,0,0,0,1,0,0,1
3,3,5,3,3,2,2,1,1,0,0,0,0,2
3,3,5,3,5,2,1,0,0,0,1,0,0,1
3,3,5,4,1,2,1,0,0,0,1,0,0,1
3,3,5,4,1,2,2,0,0,0,1,0,0,1
3,3,5,4,3,2,2,0,0,0,1,0,0,1
3,3,5,5,1,2,1,0,0,2,3,0,0,5
3,3,5,5,1,2,2,1,0,0,0,0,0,1
3,3,5,6,1,1,1,0,0,2,0,0,0,2
3,3,5,6,1,2,1,0,0,2,5,0,0,7
3,3,5,6,1,2,2,1,1,3,0,1,0,6
3,3,5,6,2,2,2,0,0,1,1,1,0,3
3,3,5,6,3,2,1,0,0,1,0,0,0,1
3,3,5,6,5,2,1,0,0,0,1,0,0,1
3,3,5,6,5,2,2,0,0,1,0,0,0,1
4,1,1,1,5,2,2,0,0,0,1,0,0,1
4,1,1,1,5,5,2,0,0,0,0,0,1,1
4,1,1,2,1,3,2,0,0,0,0,0,1,1
4,1,1,2,5,2,1,0,1,0,0,1,0,2
4,1,1,2,5,2,2,2,1,1,0,0,0,4
4,1,1,2,5,4,1,0,0,1,0,0,0,1
4,1,1,3,1,2,2,1,0,1,0,0,0,2
4,1,1,3,5,2,1,1,0,0,0,0,0,1
4,1,1,3,5,3,2,1,0,0,0,0,0,1
4,1,1,3,5,4,2,0,0,0,0,1,0,1
4,1,1,5,1,2,2,0,0,0,0,1,0,1
4,1,1,5,5,2,2,0,0,1,1,0,0,2
4,1,1,5,5,3,1,0,1,0,0,0,0,1
4,1,1,5,5,3,2,0,0,0,0,0,1,1
4,1,1,6,1,2,1,0,0,1,0,0,0,1
4,1,1,6,1,2,2,0,0,1,0,0,0,1
4,1,1,6,5,2,1,0,0,0,0,1,0,1
4,1,1,6,5,2,2,0,1,2,0,1,0,4
4,1,2,1,1,2,2,0,0,0,0,0,1,1
4,1,2,1,5,2,2,0,0,1,0,0,0,1
4,1,2,2,1,2,1,1,1,1,0,0,0,3
4,1,2,2,1,3,2,1,0,0,0,0,0,1
4,1,2,2,5,2,1,1,0,1,0,0,0,2
4,1,2,2,5,2,2,0,1,0,0,0,0,1
4,1,2,2,5,3,1,1,0,0,0,0,0,1
4,1,2,2,5,3,2,0,0,0,1,0,0,1
4,1,2,2,5,4,1,0,0,0,0,1,0,1
4,1,2,2,5,4,2,0,0,1,0,0,0,1
4,1,2,3,1,1,2,1,0,0,0,0,0,1
4,1,2,3,1,2,1,1,2,2,1,0,0,6
4,1,2,3,1,2,2,1,1,3,1,0,0,6
4,1,2,3,1,4,2,0,0,0,1,0,0,1
4,1,2,3,1,5,2,0,0,0,1,0,0,1
4,1,2,3,3,2,2,0,1,0,0,0,0,1
4,1,2,3,5,2,1,1,0,0,0,0,0,1
4,1,2,3,5,2,2,0,1,1,0,0,0,2
4,1,2,3,5,4,1,1,0,0,0,0,0,1
4,1,2,3,5,4,2,1,0,0,0,0,0,1
4,1,2,4,1,2,1,1,0,1,0,0,0,2
4,1,2,4,1,2,2,0,1,1,1,0,0,3
4,1,2,4,4,2,2,0,0,1,0,0,0,1
4,1,2,4,5,2,1,0,0,2,0,0,0,2
4,1,2,4,5,5,1,1,0,0,0,0,0,1
4,1,2,5,1,1,1,0,0,3,0,0,0,3
4,1,2,5,1,2,1,2,2,7,5,1,0,17
4,1,2,5,1,2,2,1,1,3,0,1,0,6
4,1,2,5,1,3,2,0,0,1,0,0,0,1
4,1,2,5,1,4,1,0,0,1,0,0,0,1
4,1,2,5,1,5,1,0,1,1,0,0,0,2
4,1,2,5,5,1,1,0,0,1,0,0,0,1
4,1,2,5,5,2,1,0,1,2,0,0,0,3
4,1,2,6,1,2,1,0,1,1,0,1,0,3
4,1,2,6,1,2,2,0,1,0,1,0,0,2
4,1,2,6,1,3,1,0,1,0,0,0,0,1
4,1,2,6,3,2,2,0,0,1,0,0,0,1
4,1,2,6,5,2,2,0,0,1,0,0,0,1
4,1,2,6,5,3,1,0,0,1,0,0,0,1
4,1,2,6,5,5,1,0,0,2,0,0,0,2
4,1,3,1,1,4,2,0,0,1,0,0,0,1
4,1,3,1,3,2,1,0,0,1,0,0,0,1
4,1,3,1,3,2,2,0,1,0,0,0,0,1
4,1,3,2,1,1,1,0,0,2,0,0,0,2
4,1,3,2,1,2,1,0,0,1,0,0,0,1
4,1,3,2,1,2,2,1,0,1,0,0,0,2
4,1,3,2,1,4,2,0,0,1,0,0,0,1
4,1,3,2,2,2,2,0,0,0,0,1,0,1
4,1,3,2,5,1,1,0,0,1,0,0,0,1
4,1,3,2,5,2,1,0,1,0,0,0,1,2
4,1,3,2,5,2,2,1,0,0,0,0,0,1
4,1,3,2,5,3,2,0,2,0,0,0,0,2
4,1,3,2,5,4,1,1,0,1,0,0,0,2
4,1,3,2,5,4,2,0,1,0,0,0,0,1
4,1,3,2,5,5,2,0,0,1,0,0,0,1
4,1,3,3,1,2,1,0,2,2,0,0,0,4
4,1,3,3,1,2,2,0,2,0,1,0,0,3
4,1,3,3,1,3,2,0,0,1,0,0,0,1
4,1,3,3,2,3,2,0,0,0,1,0,0,1
4,1,3,3,3,2,2,0,0,1,0,0,0,1
4,1,3,3,3,3,2,0,0,1,0,0,0,1
4,1,3,3,5,1,1,0,1,0,0,0,0,1
4,1,3,3,5,2,1,3,0,0,1,1,0,5
