EduCat,USRCat,AgeCat,IncCat,MarCat,RaceCat,GenderCat,ideo5_2016,Success,n
3,2,2,3,1,2,2,1,0,1
3,2,2,3,1,2,2,2,2,3
3,2,2,3,1,2,2,3,4,7
3,2,2,3,1,2,2,4,1,1
3,2,2,3,1,2,2,5,2,2
3,2,2,3,1,3,1,3,0,1
3,2,2,3,1,3,2,3,0,1
3,2,2,3,1,4,1,1,0,1
3,2,2,3,1,4,1,4,1,1
3,2,2,3,1,5,1,6,0,1
3,2,2,3,1,5,2,1,1,1
3,2,2,3,1,5,2,2,0,1
3,2,2,3,1,5,2,3,0,1
3,2,2,3,3,1,1,2,0,1
3,2,2,3,3,2,2,4,0,2
3,2,2,3,4,2,2,1,0,1
3,2,2,3,5,2,1,1,1,1
3,2,2,3,5,2,1,2,3,5
3,2,2,3,5,2,1,3,2,3
3,2,2,3,5,2,1,4,1,1
3,2,2,3,5,2,2,2,0,1
3,2,2,3,5,2,2,3,0,3
3,2,2,3,5,2,2,4,2,2
3,2,2,3,5,3,2,1,0,1
3,2,2,3,5,3,2,2,0,1
3,2,2,3,5,5,1,2,0,1
3,2,2,4,1,2,1,1,0,3
3,2,2,4,1,2,1,2,0,1
3,2,2,4,1,2,1,3,2,2
3,2,2,4,1,2,2,2,0,1
3,2,2,4,1,2,2,3,1,3
3,2,2,4,1,2,2,4,2,4
3,2,2,4,1,2,2,6,0,1
3,2,2,4,1,3,1,5,0,1
3,2,2,4,1,4,2,4,0,1
3,2,2,4,4,2,2,4,0,1
3,2,2,4,5,1,1,2,1,1
3,2,2,4,5,2,2,5,1,1
3,2,2,5,1,1,1,1,0,2
3,2,2,5,1,2,1,1,1,1
3,2,2,5,1,2,1,2,0,2
3,2,2,5,1,2,1,3,0,1
3,2,2,5,1,2,1,4,2,2
3,2,2,5,1,2,1,5,1,1
3,2,2,5,1,2,2,1,0,2
3,2,2,5,1,2,2,2,0,4
3,2,2,5,1,2,2,3,2,2
3,2,2,5,1,2,2,4,1,1
3,2,2,5,1,2,2,5,2,3
3,2,2,5,1,3,1,3,0,1
3,2,2,5,3,1,1,4,1,1
3,2,2,5,3,2,1,1,0,1
3,2,2,5,5,2,1,1,0,1
3,2,2,5,5,2,1,3,1,1
3,2,2,5,5,2,1,5,1,1
3,2,2,5,5,3,2,4,0,1
3,2,2,6,1,2,1,4,1,1
3,2,2,6,1,2,1,5,1,1
3,2,2,6,1,2,2,4,0,1
3,2,2,6,1,4,1,5,1,1
3,2,2,6,2,2,2,4,1,1
3,2,2,6,3,2,2,1,0,2
3,2,2,6,5,2,1,2,0,1
3,2,2,6,5,2,1,3,1,1
3,2,2,6,5,2,1,4,1,1
3,2,2,6,5,2,1,5,1,1
3,2,2,6,5,2,2,1,0,1
3,2,2,6,5,2,2,5,1,1
3,2,2,6,5,3,2,6,0,1
3,2,3,1,1,2,1,2,0,1
3,2,3,1,1,2,1,4,1,1
3,2,3,1,1,2,2,1,0,1
3,2,3,1,1,2,2,2,0,1
3,2,3,1,1,2,2,3,1,1
3,2,3,1,1,2,2,4,0,1
3,2,3,1,1,2,2,5,0,1
3,2,3,1,2,1,1,1,0,1
3,2,3,1,3,2,1,3,1,1
3,2,3,1,3,2,1,4,2,2
3,2,3,1,3,2,2,4,3,3
3,2,3,1,3,2,2,5,1,1
3,2,3,1,3,2,2,6,0,1
3,2,3,1,3,3,2,4,0,1
3,2,3,1,3,5,1,6,0,1
3,2,3,1,4,2,2,1,0,1
3,2,3,1,4,2,2,3,1,2
3,2,3,1,5,1,1,3,1,1
3,2,3,1,5,2,1,1,1,2
3,2,3,1,5,2,1,3,2,4
3,2,3,1,5,2,1,5,1,1
3,2,3,1,5,2,1,6,0,1
3,2,3,1,5,2,2,1,0,4
3,2,3,1,5,2,2,3,1,3
3,2,3,1,5,2,2,4,1,1
3,2,3,1,5,3,1,1,0,1
3,2,3,1,5,3,2,2,0,1
3,2,3,1,5,3,2,3,0,1
3,2,3,1,5,4,2,3,0,1
3,2,3,1,5,5,2,3,0,1
3,2,3,2,1,1,2,1,0,1
3,2,3,2,1,2,1,1,0,2
3,2,3,2,1,2,1,3,4,5
3,2,3,2,1,2,1,4,1,3
3,2,3,2,1,2,1,5,3,3
3,2,3,2,1,2,2,1,1,4
3,2,3,2,1,2,2,2,0,1
3,2,3,2,1,2,2,3,2,8
3,2,3,2,1,2,2,4,2,3
3,2,3,2,1,2,2,5,1,2
3,2,3,2,1,2,2,6,0,1
3,2,3,2,1,3,1,3,0,1
3,2,3,2,1,3,2,4,0,1
3,2,3,2,1,3,2,5,0,2
3,2,3,2,1,4,1,4,1,1
3,2,3,2,1,4,2,3,1,1
3,2,3,2,1,4,2,4,0,1
3,2,3,2,1,4,2,6,0,1
3,2,3,2,1,5,1,1,0,2
3,2,3,2,1,5,2,6,0,1
3,2,3,2,2,2,2,1,0,1
3,2,3,2,2,2,2,3,1,1
3,2,3,2,2,2,2,4,0,1
3,2,3,2,2,2,2,5,0,1
3,2,3,2,2,2,2,6,0,1
3,2,3,2,3,1,1,3,1,1
3,2,3,2,3,1,2,4,0,1
3,2,3,2,3,2,1,2,1,1
3,2,3,2,3,2,1,3,2,2
3,2,3,2,3,2,1,4,1,3
3,2,3,2,3,2,1,5,1,1
3,2,3,2,3,2,2,1,0,1
3,2,3,2,3,2,2,2,0,1
3,2,3,2,3,2,2,3,3,6
3,2,3,2,3,2,2,4,2,2
3,2,3,2,3,2,2,5,1,1
3,2,3,2,3,2,2,6,1,1
3,2,3,2,3,3,2,2,0,2
3,2,3,2,3,3,2,6,0,1
3,2,3,2,3,4,1,3,1,1
3,2,3,2,4,2,1,5,1,1
3,2,3,2,4,2,2,3,0,2
3,2,3,2,4,3,1,4,0,1
3,2,3,2,4,4,2,3,0,1
3,2,3,2,5,1,2,2,0,1
3,2,3,2,5,2,1,1,0,1
3,2,3,2,5,2,1,2,0,3
3,2,3,2,5,2,1,3,2,3
3,2,3,2,5,2,1,4,1,2
3,2,3,2,5,2,1,5,1,1
3,2,3,2,5,2,2,1,0,1
3,2,3,2,5,2,2,2,0,2
3,2,3,2,5,2,2,3,2,5
3,2,3,2,5,2,2,4,1,1
3,2,3,2,5,2,2,5,0,1
3,2,3,2,5,3,1,1,0,1
3,2,3,2,5,3,2,2,0,1
3,2,3,2,5,3,2,3,0,2
3,2,3,2,5,3,2,4,0,1
3,2,3,3,1,1,1,1,0,1
3,2,3,3,1,1,1,3,1,1
3,2,3,3,1,1,1,4,1,1
3,2,3,3,1,1,1,5,1,1
3,2,3,3,1,2,1,1,0,1
3,2,3,3,1,2,1,2,0,1
3,2,3,3,1,2,1,3,4,8
3,2,3,3,1,2,1,4,12,12
3,2,3,3,1,2,1,5,6,6
3,2,3,3,1,2,2,1,1,4
3,2,3,3,1,2,2,2,0,2
3,2,3,3,1,2,2,3,5,9
3,2,3,3,1,2,2,4,6,7
3,2,3,3,1,2,2,5,1,2
3,2,3,3,1,3,1,1,0,1
3,2,3,3,1,3,1,3,0,3
3,2,3,3,1,3,1,4,0,1
3,2,3,3,1,3,2,1,0,1
3,2,3,3,1,3,2,4,0,1
3,2,3,3,1,4,1,1,0,1
3,2,3,3,1,4,1,2,0,1
3,2,3,3,1,4,1,3,1,1
3,2,3,3,1,4,2,3,0,1
3,2,3,3,1,4,2,4,1,2
3,2,3,3,2,2,1,3,1,1
3,2,3,3,2,2,2,3,0,1
3,2,3,3,2,4,1,5,1,1
3,2,3,3,2,4,2,5,1,1
3,2,3,3,3,2,1,1,0,1
3,2,3,3,3,2,1,3,1,1
3,2,3,3,3,2,1,4,2,3
3,2,3,3,3,2,1,5,1,1
3,2,3,3,3,2,2,2,1,2
3,2,3,3,3,2,2,3,1,2
3,2,3,3,3,2,2,4,1,1
3,2,3,3,4,1,1,3,1,1
3,2,3,3,5,2,1,2,0,3
3,2,3,3,5,2,1,3,5,6
3,2,3,3,5,2,1,4,3,5
3,2,3,3,5,2,1,5,1,1
3,2,3,3,5,2,1,6,1,1
3,2,3,3,5,2,2,2,1,1
3,2,3,3,5,2,2,3,0,2
3,2,3,3,5,2,2,4,0,1
3,2,3,3,5,2,2,5,1,1
3,2,3,3,5,3,1,4,1,1
3,2,3,3,5,3,1,5,1,1
3,2,3,3,5,3,2,2,0,1
3,2,3,3,5,3,2,3,0,1
3,2,3,4,1,1,2,4,2,2
3,2,3,4,1,2,1,2,0,4
3,2,3,4,1,2,1,3,1,3
3,2,3,4,1,2,1,4,4,5
3,2,3,4,1,2,1,5,3,3
3,2,3,4,1,2,2,2,1,1
3,2,3,4,1,2,2,3,0,3
3,2,3,4,1,2,2,4,2,2
3,2,3,4,1,3,2,4,1,1
3,2,3,4,1,4,1,3,0,1
3,2,3,4,1,4,2,3,0,2
3,2,3,4,1,5,2,4,1,1
3,2,3,4,3,1,2,3,1,1
3,2,3,4,3,2,1,2,1,2
3,2,3,4,3,3,2,1,0,1
3,2,3,4,5,2,2,3,1,1
3,2,3,4,5,2,2,6,1,1
3,2,3,4,5,3,1,1,0,1
3,2,3,4,5,4,1,3,1,1
3,2,3,4,5,5,1,3,0,1
3,2,3,5,1,1,1,2,0,1
3,2,3,5,1,1,1,4,1,1
3,2,3,5,1,1,1,5,2,2
3,2,3,5,1,1,2,3,1,1
3,2,3,5,1,2,1,1,0,3
3,2,3,5,1,2,1,2,1,7
3,2,3,5,1,2,1,3,3,9
3,2,3,5,1,2,1,4,19,20
3,2,3,5,1,2,1,5,9,9
3,2,3,5,1,2,2,1,0,4
3,2,3,5,1,2,2,2,2,4
3,2,3,5,1,2,2,3,5,9
3,2,3,5,1,2,2,4,5,5
3,2,3,5,1,2,2,5,0,1
3,2,3,5,1,3,1,2,0,2
3,2,3,5,1,3,1,3,0,3
3,2,3,5,1,3,1,4,0,1
3,2,3,5,1,3,2,2,0,1
3,2,3,5,1,4,1,3,1,2
3,2,3,5,1,4,1,4,0,1
3,2,3,5,3,2,1,1,0,1
3,2,3,5,3,2,1,2,1,1
3,2,3,5,3,2,2,2,0,2
3,2,3,5,3,2,2,4,1,1
3,2,3,5,3,3,2,6,0,1
3,2,3,5,4,1,1,2,1,1
3,2,3,5,4,1,2,3,0,1
3,2,3,5,5,2,1,2,0,2
3,2,3,5,5,2,1,3,0,3
3,2,3,5,5,2,2,3,0,2
3,2,3,5,5,3,1,3,0,1
3,2,3,5,5,3,2,4,0,1
3,2,3,6,1,1,2,5,1,1
3,2,3,6,1,2,1,2,0,1
3,2,3,6,1,2,1,4,6,6
3,2,3,6,1,2,1,5,2,2
3,2,3,6,1,2,2,1,0,1
3,2,3,6,1,2,2,2,0,2
3,2,3,6,1,2,2,3,1,1
3,2,3,6,1,2,2,4,2,3
3,2,3,6,1,2,2,5,2,2
3,2,3,6,1,3,2,6,0,2
3,2,3,6,2,2,2,1,0,1
3,2,3,6,3,2,2,2,0,1
3,2,3,6,3,2,2,5,1,1
3,2,3,6,4,2,2,3,1,1
3,2,3,6,5,2,1,2,0,3
3,2,3,6,5,2,1,3,0,2
3,2,3,6,5,2,1,4,2,3
3,2,3,6,5,2,1,5,1,1
3,2,3,6,5,2,2,1,0,2
3,2,3,6,5,2,2,4,1,1
3,2,3,6,5,2,2,6,0,1
3,2,3,6,5,3,2,2,1,1
3,2,3,6,5,3,2,3,0,1
3,2,3,6,5,3,2,4,0,1
3,2,3,6,5,5,1,2,0,1
3,2,3,6,5,5,1,3,0,1
3,2,4,1,1,1,1,3,1,1
3,2,4,1,1,2,1,4,1,1
3,2,4,1,1,2,1,5,2,2
3,2,4,1,1,2,1,6,1,1
3,2,4,1,1,2,2,2,0,1
3,2,4,1,1,2,2,3,0,1
3,2,4,1,1,2,2,6,1,1
3,2,4,1,1,3,2,2,0,1
3,2,4,1,2,1,2,6,1,1
3,2,4,1,2,2,2,2,0,2
3,2,4,1,2,2,2,3,1,3
3,2,4,1,2,2,2,5,1,1
3,2,4,1,2,3,2,2,1,2
3,2,4,1,2,4,2,6,0,1
3,2,4,1,3,1,2,1,0,1
3,2,4,1,3,2,1,2,0,1
3,2,4,1,3,2,1,3,1,2
3,2,4,1,3,2,1,4,1,1
3,2,4,1,3,2,1,5,1,1
3,2,4,1,3,2,2,1,0,1
3,2,4,1,3,2,2,2,0,1
3,2,4,1,3,2,2,3,2,5
3,2,4,1,3,2,2,4,0,1
3,2,4,1,3,2,2,6,0,1
3,2,4,1,3,3,1,3,0,2
3,2,4,1,3,3,2,1,0,1
3,2,4,1,3,3,2,2,0,2
3,2,4,1,3,3,2,3,0,1
3,2,4,1,3,3,2,5,0,1
3,2,4,1,3,4,1,2,1,1
3,2,4,1,3,4,2,2,0,1
3,2,4,1,3,4,2,3,0,1
3,2,4,1,4,3,2,5,0,1
3,2,4,1,5,1,1,3,1,1
3,2,4,1,5,1,1,4,1,1
3,2,4,1,5,1,2,1,0,2
3,2,4,1,5,2,1,2,0,3
3,2,4,1,5,2,1,3,1,1
3,2,4,1,5,2,1,6,1,1
3,2,4,1,5,2,2,1,0,1
3,2,4,1,5,2,2,3,0,2
3,2,4,1,5,2,2,4,1,1
3,2,4,1,5,3,1,2,0,3
3,2,4,1,5,3,1,3,0,2
3,2,4,1,5,3,1,4,0,1
3,2,4,1,5,3,2,2,0,2
3,2,4,1,5,3,2,3,0,1
3,2,4,1,5,4,1,2,0,1
3,2,4,1,5,4,2,4,1,1
3,2,4,1,5,4,2,5,1,1
3,2,4,2,1,1,1,3,1,2
3,2,4,2,1,1,2,3,0,1
3,2,4,2,1,1,2,4,0,1
3,2,4,2,1,2,1,1,0,1
3,2,4,2,1,2,1,2,0,1
3,2,4,2,1,2,1,3,7,9
3,2,4,2,1,2,1,4,9,11
3,2,4,2,1,2,1,5,6,6
3,2,4,2,1,2,1,6,0,2
3,2,4,2,1,2,2,1,0,1
3,2,4,2,1,2,2,2,0,3
3,2,4,2,1,2,2,3,2,10
3,2,4,2,1,2,2,4,3,8
3,2,4,2,1,2,2,5,3,3
3,2,4,2,1,2,2,6,0,1
3,2,4,2,1,3,1,2,0,2
3,2,4,2,1,3,2,2,0,2
3,2,4,2,1,3,2,3,0,3
3,2,4,2,1,3,2,6,0,1
3,2,4,2,1,4,1,3,1,1
3,2,4,2,1,4,1,4,1,1
3,2,4,2,1,4,2,2,1,1
3,2,4,2,1,4,2,3,0,1
3,2,4,2,1,4,2,5,0,1
3,2,4,2,2,1,2,4,0,2
3,2,4,2,2,2,1,2,0,1
3,2,4,2,2,2,1,3,3,4
3,2,4,2,2,2,2,2,0,1
3,2,4,2,2,2,2,3,1,7
3,2,4,2,2,2,2,4,1,2
3,2,4,2,2,2,2,6,0,1
3,2,4,2,2,4,2,4,0,1
3,2,4,2,3,2,1,1,0,1
3,2,4,2,3,2,1,2,0,1
3,2,4,2,3,2,1,3,4,7
3,2,4,2,3,2,1,4,5,5
3,2,4,2,3,2,1,5,1,1
3,2,4,2,3,2,2,1,0,1
3,2,4,2,3,2,2,2,1,6
3,2,4,2,3,2,2,3,5,6
3,2,4,2,3,2,2,4,3,5
3,2,4,2,3,2,2,5,0,1
3,2,4,2,3,3,1,2,1,1
3,2,4,2,3,3,1,3,0,1
3,2,4,2,3,3,2,3,0,4
3,2,4,2,3,3,2,4,0,1
3,2,4,2,3,3,2,6,0,1
3,2,4,2,3,4,1,3,0,1
3,2,4,2,3,4,2,3,1,1
3,2,4,2,3,4,2,4,1,1
3,2,4,2,4,2,2,3,1,3
3,2,4,2,4,4,1,5,1,1
3,2,4,2,5,1,1,2,0,1
3,2,4,2,5,1,1,4,1,1
3,2,4,2,5,1,1,5,0,1
3,2,4,2,5,2,1,2,0,1
3,2,4,2,5,2,1,3,1,2
3,2,4,2,5,2,1,4,1,3
3,2,4,2,5,2,1,5,2,2
3,2,4,2,5,2,1,6,0,2
3,2,4,2,5,2,2,2,0,1
3,2,4,2,5,2,2,3,1,4
3,2,4,2,5,2,2,4,1,1
3,2,4,2,5,3,1,6,0,1
3,2,4,2,5,3,2,1,0,1
3,2,4,2,5,3,2,3,0,2
3,2,4,2,5,4,1,2,0,1
3,2,4,2,5,4,2,6,0,1
3,2,4,3,1,1,1,3,2,2
3,2,4,3,1,1,1,4,3,3
3,2,4,3,1,1,2,1,0,1
3,2,4,3,1,1,2,3,1,1
3,2,4,3,1,1,2,5,1,1
3,2,4,3,1,2,1,2,1,5
3,2,4,3,1,2,1,3,7,9
3,2,4,3,1,2,1,4,13,19
3,2,4,3,1,2,1,5,3,3
3,2,4,3,1,2,2,2,0,3
3,2,4,3,1,2,2,3,11,21
3,2,4,3,1,2,2,4,7,12
3,2,4,3,1,2,2,5,3,4
3,2,4,3,1,3,1,2,0,2
3,2,4,3,1,3,1,3,0,2
3,2,4,3,1,3,2,3,0,2
3,2,4,3,1,4,1,2,0,1
3,2,4,3,1,4,1,4,1,1
3,2,4,3,1,4,1,5,1,1
3,2,4,3,1,4,2,4,1,1
3,2,4,3,2,2,1,5,1,1
3,2,4,3,2,2,2,3,1,2
3,2,4,3,2,2,2,4,1,1
3,2,4,3,2,4,2,3,0,1
3,2,4,3,3,1,2,3,0,1
3,2,4,3,3,2,1,1,0,1
3,2,4,3,3,2,1,2,0,1
3,2,4,3,3,2,1,3,2,5
3,2,4,3,3,2,1,4,1,1
3,2,4,3,3,2,2,2,0,1
3,2,4,3,3,2,2,3,0,4
3,2,4,3,3,2,2,4,1,2
3,2,4,3,3,2,2,5,0,1
3,2,4,3,3,3,2,3,0,1
3,2,4,3,3,3,2,4,0,3
3,2,4,3,3,4,1,3,1,1
3,2,4,3,3,5,2,3,0,1
3,2,4,3,4,3,2,4,0,1
3,2,4,3,5,2,1,1,0,1
3,2,4,3,5,2,1,2,0,2
3,2,4,3,5,2,1,3,1,5
3,2,4,3,5,2,1,4,1,1
3,2,4,3,5,2,1,5,1,1
3,2,4,3,5,2,2,1,0,2
3,2,4,3,5,2,2,3,0,2
3,2,4,3,5,2,2,4,1,1
3,2,4,3,5,3,1,1,0,1
3,2,4,3,5,3,1,3,0,1
3,2,4,3,5,3,2,3,0,1
3,2,4,3,5,4,2,3,1,1
3,2,4,4,1,1,1,3,0,1
3,2,4,4,1,1,1,4,2,2
3,2,4,4,1,2,1,1,0,2
3,2,4,4,1,2,1,2,1,5
3,2,4,4,1,2,1,3,4,10
3,2,4,4,1,2,1,4,11,12
3,2,4,4,1,2,1,5,1,1
3,2,4,4,1,2,2,2,0,3
3,2,4,4,1,2,2,3,7,9
3,2,4,4,1,2,2,4,2,2
3,2,4,4,1,2,2,5,1,2
3,2,4,4,1,2,2,6,0,2
3,2,4,4,1,3,1,1,0,1
3,2,4,4,1,3,1,3,0,5
3,2,4,4,1,3,2,3,0,3
3,2,4,4,1,4,1,1,0,1
3,2,4,4,1,4,1,4,1,1
3,2,4,4,1,5,1,2,0,1
3,2,4,4,1,5,2,2,0,1
3,2,4,4,2,1,2,3,0,1
3,2,4,4,2,2,2,4,1,1
3,2,4,4,3,1,1,3,1,1
3,2,4,4,3,2,1,2,0,1
3,2,4,4,3,2,1,4,3,3
3,2,4,4,3,2,2,4,1,1
3,2,4,4,3,2,2,5,1,1
3,2,4,4,5,2,1,1,0,1
3,2,4,4,5,2,1,2,1,2
3,2,4,4,5,2,1,4,2,2
3,2,4,4,5,2,1,5,1,1
3,2,4,4,5,2,2,2,0,1
3,2,4,4,5,2,2,4,1,1
3,2,4,4,5,3,1,2,0,1
3,2,4,5,1,1,1,2,0,1
3,2,4,5,1,1,1,3,1,1
3,2,4,5,1,1,1,4,3,3
3,2,4,5,1,1,2,1,0,1
3,2,4,5,1,1,2,3,0,1
3,2,4,5,1,2,1,2,4,5
3,2,4,5,1,2,1,3,7,10
3,2,4,5,1,2,1,4,10,13
3,2,4,5,1,2,1,5,3,3
3,2,4,5,1,2,2,1,0,2
3,2,4,5,1,2,2,2,3,5
3,2,4,5,1,2,2,3,9,12
3,2,4,5,1,2,2,4,6,7
3,2,4,5,1,2,2,5,3,3
3,2,4,5,1,3,1,2,0,3
3,2,4,5,1,3,1,3,0,1
3,2,4,5,1,3,2,3,0,2
3,2,4,5,1,4,1,2,0,1
3,2,4,5,1,4,1,3,2,2
3,2,4,5,1,4,1,4,2,2
3,2,4,5,1,4,2,2,0,1
3,2,4,5,1,4,2,3,1,1
3,2,4,5,1,4,2,4,3,3
3,2,4,5,1,4,2,5,1,1
3,2,4,5,2,2,1,3,1,1
3,2,4,5,3,2,1,3,0,1
3,2,4,5,3,2,1,4,2,2
3,2,4,5,3,2,2,3,1,2
3,2,4,5,3,2,2,4,1,1
3,2,4,5,3,3,1,3,0,2
3,2,4,5,3,3,2,3,0,1
3,2,4,5,4,2,1,3,0,1
3,2,4,5,4,2,1,4,0,1
3,2,4,5,5,1,2,3,0,1
3,2,4,5,5,2,1,3,2,2
3,2,4,5,5,2,2,1,0,1
3,2,4,5,5,2,2,3,1,1
3,2,4,5,5,4,2,4,2,2
3,2,4,6,1,1,1,3,0,2
3,2,4,6,1,1,1,4,2,2
3,2,4,6,1,1,2,3,1,1
3,2,4,6,1,2,1,2,0,2
3,2,4,6,1,2,1,3,3,6
3,2,4,6,1,2,1,4,6,6
3,2,4,6,1,2,1,5,2,2
3,2,4,6,1,2,2,2,0,1
3,2,4,6,1,2,2,3,1,5
3,2,4,6,1,2,2,4,6,7
3,2,4,6,1,2,2,5,1,1
3,2,4,6,1,3,1,2,0,1
3,2,4,6,1,3,1,3,0,2
3,2,4,6,1,3,1,5,1,1
3,2,4,6,1,4,1,3,0,1
3,2,4,6,1,4,1,5,1,1
3,2,4,6,1,4,2,5,1,1
3,2,4,6,2,1,2,4,1,1
3,2,4,6,2,1,2,6,0,1
3,2,4,6,2,2,2,1,0,1
3,2,4,6,2,2,2,2,1,2
3,2,4,6,2,2,2,3,1,1
3,2,4,6,2,2,2,4,1,1
3,2,4,6,2,3,2,5,1,1
3,2,4,6,3,2,1,3,3,3
3,2,4,6,3,2,2,1,0,2
3,2,4,6,3,2,2,2,0,1
3,2,4,6,3,2,2,3,2,5
3,2,4,6,3,2,2,5,0,1
3,2,4,6,3,3,1,2,1,1
3,2,4,6,3,3,1,3,0,1
3,2,4,6,3,3,2,3,0,1
3,2,4,6,3,3,2,4,0,1
3,2,4,6,4,4,2,3,0,1
3,2,4,6,5,2,1,2,1,1
3,2,4,6,5,2,1,3,1,3
3,2,4,6,5,2,1,4,2,2
3,2,4,6,5,2,2,3,0,1
3,2,4,6,5,2,2,4,1,1
3,2,4,6,5,3,1,2,0,1
3,2,4,6,5,3,2,2,0,1
3,2,5,1,1,1,1,4,1,1
3,2,5,1,1,2,1,3,1,1
3,2,5,1,1,2,2,6,0,1
3,2,5,1,2,2,2,1,0,1
3,2,5,1,2,2,2,3,0,3
3,2,5,1,2,2,2,5,0,1
3,2,5,1,2,3,2,3,0,1
3,2,5,1,3,2,1,2,0,2
3,2,5,1,3,2,1,3,1,1
3,2,5,1,3,2,1,4,0,1
3,2,5,1,3,2,2,1,0,2
3,2,5,1,3,2,2,2,0,3
3,2,5,1,3,2,2,3,1,5
3,2,5,1,3,2,2,4,0,2
3,2,5,1,3,3,2,3,0,2
3,2,5,1,3,4,2,2,0,1
3,2,5,1,4,2,2,1,0,1
3,2,5,1,5,2,2,3,2,2
3,2,5,1,5,3,2,2,0,1
3,2,5,1,5,3,2,6,0,1
3,2,5,2,1,1,2,3,0,1
3,2,5,2,1,2,1,2,1,3
3,2,5,2,1,2,1,3,4,11
3,2,5,2,1,2,1,4,16,21
3,2,5,2,1,2,1,5,4,4
3,2,5,2,1,2,2,1,0,3
3,2,5,2,1,2,2,2,1,7
3,2,5,2,1,2,2,3,4,9
3,2,5,2,1,2,2,4,7,14
3,2,5,2,1,2,2,5,1,2
3,2,5,2,1,3,1,3,0,3
3,2,5,2,1,3,2,4,0,1
3,2,5,2,1,3,2,6,0,1
3,2,5,2,1,4,1,4,2,2
3,2,5,2,1,4,2,1,0,1
3,2,5,2,2,1,2,3,0,1
3,2,5,2,2,1,2,6,0,1
3,2,5,2,2,2,1,3,1,4
3,2,5,2,2,2,1,4,2,2
3,2,5,2,2,2,2,1,0,1
3,2,5,2,2,2,2,2,0,4
3,2,5,2,2,2,2,3,1,5
3,2,5,2,2,2,2,4,2,4
3,2,5,2,2,2,2,5,2,2
3,2,5,2,2,2,2,6,0,1
3,2,5,2,2,3,1,2,0,1
3,2,5,2,2,3,1,4,0,1
3,2,5,2,2,3,2,2,0,2
3,2,5,2,2,4,2,4,1,1
3,2,5,2,3,2,1,3,0,1
3,2,5,2,3,2,1,4,2,2
3,2,5,2,3,2,2,1,0,3
3,2,5,2,3,2,2,2,1,6
3,2,5,2,3,2,2,3,2,3
3,2,5,2,3,2,2,5,3,3
3,2,5,2,3,2,2,6,0,1
3,2,5,2,3,3,1,3,0,3
3,2,5,2,3,3,1,5,1,1
3,2,5,2,3,3,2,1,0,1
3,2,5,2,3,3,2,2,0,1
3,2,5,2,3,3,2,3,0,4
3,2,5,2,3,3,2,4,0,1
3,2,5,2,3,3,2,5,0,1
3,2,5,2,4,1,1,3,0,1
3,2,5,2,4,3,1,3,0,1
3,2,5,2,5,1,1,5,1,1
3,2,5,2,5,1,2,2,0,1
3,2,5,2,5,2,1,3,3,4
3,2,5,2,5,2,2,1,0,1
3,2,5,2,5,2,2,2,0,1
3,2,5,2,5,2,2,3,1,4
3,2,5,2,5,2,2,4,1,1
3,2,5,2,5,2,2,5,1,1
3,2,5,2,5,3,1,2,0,1
3,2,5,2,5,3,2,3,0,1
3,2,5,2,5,3,2,4,0,1
3,2,5,3,1,1,1,3,0,1
3,2,5,3,1,1,1,4,1,1
3,2,5,3,1,1,2,3,0,1
3,2,5,3,1,2,1,1,0,2
3,2,5,3,1,2,1,2,1,3
3,2,5,3,1,2,1,3,8,19
3,2,5,3,1,2,1,4,9,12
3,2,5,3,1,2,1,5,5,5
3,2,5,3,1,2,1,6,0,1
3,2,5,3,1,2,2,1,0,3
3,2,5,3,1,2,2,2,1,5
3,2,5,3,1,2,2,3,7,13
3,2,5,3,1,2,2,4,5,7
3,2,5,3,1,2,2,5,2,3
3,2,5,3,1,2,2,6,0,1
3,2,5,3,1,3,1,1,0,2
3,2,5,3,1,3,1,2,0,1
3,2,5,3,1,3,1,3,0,2
3,2,5,3,1,3,2,1,0,1
3,2,5,3,1,4,1,4,1,1
3,2,5,3,2,1,2,2,1,1
3,2,5,3,2,2,1,3,2,2
3,2,5,3,2,2,1,4,2,4
3,2,5,3,2,2,1,5,1,2
3,2,5,3,2,2,2,3,1,2
3,2,5,3,2,2,2,4,1,1
3,2,5,3,2,2,2,5,1,1
3,2,5,3,2,3,1,3,0,1
3,2,5,3,2,3,2,2,0,1
3,2,5,3,2,3,2,3,0,1
3,2,5,3,3,1,2,1,0,1
3,2,5,3,3,2,1,1,0,1
3,2,5,3,3,2,1,3,2,2
3,2,5,3,3,2,1,4,2,2
3,2,5,3,3,2,2,1,1,1
3,2,5,3,3,2,2,2,0,2
3,2,5,3,3,2,2,3,1,1
3,2,5,3,3,2,2,4,1,2
3,2,5,3,3,2,2,5,0,1
3,2,5,3,3,3,2,2,0,3
3,2,5,3,3,3,2,3,0,1
3,2,5,3,3,4,2,2,0,1
3,2,5,3,4,2,2,2,0,1
3,2,5,3,5,1,1,3,0,1
3,2,5,3,5,2,1,1,0,1
3,2,5,3,5,2,1,3,0,2
3,2,5,3,5,2,1,4,1,1
3,2,5,3,5,2,2,3,1,2
3,2,5,3,5,2,2,4,1,1
3,2,5,3,5,3,1,5,1,1
3,2,5,3,5,3,2,2,0,2
3,2,5,4,1,2,1,1,0,1
3,2,5,4,1,2,1,2,3,5
3,2,5,4,1,2,1,3,1,3
3,2,5,4,1,2,1,4,5,6
3,2,5,4,1,2,1,5,0,1
